"","respid","cell","rweight","tv","radio","ooh","online","social","sp_aw","relv","laugh","think","recom","talk","purchase","intent","ID","cluster"
"2380",3466,1,1.0301,0,0,0,1,0,0,0,1,1,1,0,1,1,2380,5
"2381",3469,1,1.2667,0,0,0,0,0,1,1,1,1,1,0,1,0,2381,1
"2382",3482,2,0.7762,1,1,1,1,0,0,1,1,1,1,0,0,1,2382,2
"2383",3484,1,1.2667,0,0,0,0,0,0,0,0,0,0,0,0,0,2383,1
"2384",3486,1,0.9082,1,0,0,0,0,0,0,0,0,1,0,0,0,2384,3
"2385",3486,4,0.902367157,0,0,0,0,1,0,0,0,0,0,0,0,1,2385,5
"2386",3488,2,0.9598,0,0,0,0,0,1,0,0,0,0,0,1,1,2386,1
"2387",3490,2,0.9598,0,0,0,0,0,0,0,0,0,0,0,1,0,2387,1
"2388",3490,4,0.67011648,1,0,0,0,0,0,0,1,0,1,0,0,0,2388,3
"2389",3491,4,0.516023646,0,0,0,0,1,1,1,1,1,1,0,0,0,2389,5
"2390",3498,1,1.0913,0,0,0,0,0,0,0,0,0,0,0,0,0,2390,1
"2391",3504,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,0,2391,1
"2392",3505,2,1.6295,0,0,0,0,0,0,0,1,0,1,0,0,0,2392,1
"2393",3508,2,1.1589,1,1,0,0,0,0,0,0,0,0,0,1,1,2393,4
"2394",3512,1,0.9082,0,0,0,1,1,0,0,0,0,0,0,0,0,2394,5
"2395",3513,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,0,2395,1
"2396",3514,2,0.9598,0,0,0,0,0,0,0,0,0,0,0,0,1,2396,1
"2397",3515,1,1.2667,0,0,0,0,0,1,1,1,0,1,1,1,1,2397,1
"2398",3517,2,0.6657,1,1,0,0,1,0,1,1,1,1,1,1,1,2398,4
"2399",3518,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0,2399,1
"2400",3523,1,0.9082,1,0,0,1,0,0,0,0,1,1,1,0,1,2400,5
"2401",3526,2,0.6657,0,1,0,0,0,1,0,0,0,1,1,1,1,2401,4
"2402",3530,4,1.50493281,0,0,0,0,0,0,0,1,0,0,0,0,0,2402,1
"2403",3531,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,0,2403,1
"2404",3532,2,0.9598,0,0,0,0,0,0,0,0,0,0,0,0,0,2404,1
"2405",3537,4,0.902367157,1,1,0,0,0,0,0,0,0,0,0,1,1,2405,4
"2406",3538,2,0.6657,0,0,0,1,1,0,0,1,0,1,1,0,0,2406,5
"2407",3540,2,0.9598,0,0,0,0,0,0,0,0,0,0,0,0,0,2407,1
"2408",3543,4,0.516023646,1,0,0,0,1,1,1,1,1,1,1,1,1,2408,5
"2409",3545,1,0.9082,0,0,0,1,0,0,1,1,0,1,0,1,1,2409,5
"2410",3546,2,0.7923,1,1,1,1,1,0,0,0,0,0,0,1,1,2410,2
"2411",3551,1,1.0913,0,0,0,0,0,0,0,0,0,0,0,0,1,2411,1
"2412",3552,1,1.0301,1,1,0,1,0,0,1,0,0,0,1,0,0,2412,4
"2413",3554,1,0.9082,1,0,0,1,0,0,1,1,1,1,1,0,1,2413,5
"2414",3557,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0,2414,1
"2415",3558,2,0.6657,1,1,1,1,1,0,1,1,1,1,0,1,1,2415,2
"2416",3558,4,0.577361825,0,0,0,0,0,0,1,0,0,1,0,0,0,2416,1
"2417",3561,1,1.2667,0,0,0,0,0,1,1,1,0,1,0,1,1,2417,1
"2418",3563,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,0,2418,1
"2419",3569,1,0.9082,1,1,1,1,0,0,0,0,0,1,0,0,1,2419,2
"2420",3570,2,1.9003,0,0,0,0,0,0,1,0,0,1,0,0,1,2420,1
"2421",3571,2,0.9598,0,0,0,0,0,0,1,1,1,1,0,0,0,2421,1
"2422",3572,1,1.224,0,0,0,0,0,0,0,0,0,0,0,0,1,2422,1
"2423",3572,4,0.902367157,0,0,0,0,0,0,0,0,0,0,0,0,0,2423,1
"2424",3573,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2424,1
"2425",3575,1,1.0301,1,1,0,1,1,0,0,1,0,1,0,0,0,2425,4
"2426",3575,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0,2426,1
"2427",3576,1,1.2667,0,0,0,0,0,1,0,0,0,1,0,0,0,2427,1
"2428",3582,1,0.9082,0,1,0,0,0,0,0,0,0,0,0,0,0,2428,4
"2429",3585,4,0.759526474,0,0,0,0,0,1,0,1,0,0,0,0,0,2429,1
"2430",3590,1,1.224,0,0,0,0,0,0,0,0,0,0,0,0,0,2430,1
"2431",3592,1,0.5486,0,0,0,0,0,0,0,1,0,0,0,0,0,2431,1
"2432",3592,4,0.67011648,1,0,0,0,0,0,1,1,1,1,0,1,1,2432,3
"2433",3594,1,0.5486,0,0,0,0,0,0,1,1,1,1,0,0,0,2433,1
"2434",3596,1,1.224,0,1,0,0,1,0,0,0,0,0,0,0,0,2434,4
"2435",3596,4,0.902367157,0,0,1,0,0,0,0,0,0,0,0,1,1,2435,2
"2436",3599,1,1.0301,0,0,0,1,1,0,0,0,0,0,0,0,0,2436,5
"2437",3600,1,1.224,0,1,0,0,1,1,1,1,1,1,1,0,1,2437,4
"2438",3602,4,0.759526474,0,0,0,0,0,0,1,1,0,1,0,0,1,2438,1
"2439",3605,1,0.9082,1,1,0,0,0,0,1,1,0,1,0,1,1,2439,4
"2440",3605,4,1.099420602,0,1,0,0,0,0,0,0,0,0,0,1,1,2440,4
"2441",3607,4,0.516023646,0,0,0,0,1,1,1,1,1,1,0,0,1,2441,5
"2442",3608,1,1.224,0,1,0,0,0,0,0,0,0,0,0,0,0,2442,4
"2443",3609,4,0.67011648,1,0,0,0,1,1,1,1,1,1,1,0,1,2443,5
"2444",3611,1,1.0913,0,0,0,0,0,0,0,0,0,0,0,0,0,2444,1
"2445",3613,3,0.7247,1,0,0,0,0,0,1,1,1,1,0,0,0,2445,3
"2446",3619,1,1.2667,0,0,0,0,0,0,1,1,1,0,0,0,1,2446,1
"2447",3619,4,0.805227583,0,0,0,0,0,1,1,1,1,1,0,0,1,2447,1
"2448",3620,3,1.8111,0,0,0,0,0,0,1,1,1,1,0,0,1,2448,1
"2449",3623,3,0.7998,1,0,0,1,0,0,0,0,0,0,0,1,1,2449,5
"2450",3626,1,1.2667,0,0,0,0,0,1,1,1,0,1,1,1,1,2450,1
"2451",3626,4,0.805227583,0,0,0,0,0,0,1,1,1,0,0,0,1,2451,1
"2452",3627,4,0.67011648,1,0,1,1,1,0,0,0,0,0,0,0,0,2452,2
"2453",3632,4,1.099420602,0,0,1,1,1,0,1,1,1,1,0,0,1,2453,2
"2454",3639,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,0,2454,1
"2455",3642,1,1.0913,0,0,0,0,0,0,0,0,0,0,0,0,0,2455,1
"2456",3644,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,0,2456,1
"2457",3644,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2457,1
"2458",3648,1,1.224,1,0,0,0,0,0,0,0,0,0,0,0,0,2458,3
"2459",3656,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,0,2459,1
"2460",3659,2,1.1589,0,1,1,1,1,0,0,0,0,0,0,0,0,2460,2
"2461",3660,2,0.5832,0,0,0,0,0,0,1,0,0,0,0,0,0,2461,1
"2462",3660,4,1.50493281,0,0,0,0,0,0,1,1,0,1,0,0,0,2462,1
"2463",3663,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,0,2463,1
"2464",3664,1,1.0301,1,0,0,0,1,1,1,1,1,1,1,1,1,2464,5
"2465",3665,1,0.5486,0,0,0,0,0,0,0,1,1,1,1,1,0,2465,1
"2466",3667,2,1.1589,1,0,0,0,0,1,0,0,0,0,0,0,0,2466,3
"2467",3670,1,1.224,0,0,0,0,0,0,0,0,0,0,0,0,0,2467,1
"2468",3672,1,1.0301,0,1,1,0,1,0,0,0,1,1,1,0,0,2468,2
"2469",3672,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0,2469,1
"2470",3673,4,0.577361825,0,0,0,0,0,1,1,1,0,1,0,0,1,2470,1
"2471",3674,1,0.9082,0,0,0,1,0,0,1,0,1,1,0,0,1,2471,5
"2472",3678,1,1.224,0,0,0,1,0,0,0,0,0,0,0,0,0,2472,5
"2473",3679,1,1.224,1,1,0,0,0,0,0,0,1,0,0,0,0,2473,4
"2474",3680,1,0.9082,0,1,0,1,0,1,1,1,0,1,1,0,0,2474,4
"2475",3682,1,1.2667,0,0,0,0,0,1,1,1,1,1,0,1,1,2475,1
"2476",3683,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,0,2476,1
"2477",3685,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,1,2477,1
"2478",3688,1,1.2667,0,0,0,0,0,0,1,1,1,1,1,1,1,2478,1
"2479",3688,4,1.099420602,0,0,0,0,0,0,0,0,1,0,0,0,1,2479,1
"2480",3691,1,1.224,1,0,0,0,0,0,0,0,0,0,0,0,0,2480,3
"2481",3691,4,0.516023646,1,1,0,0,1,1,1,0,0,0,0,0,0,2481,4
"2482",3694,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,1,0,2482,1
"2483",3698,1,1.2667,0,0,0,0,0,1,0,0,0,0,0,0,0,2483,1
"2484",3705,1,0.5486,0,0,0,0,0,0,0,1,1,0,0,0,0,2484,1
"2485",3706,1,1.224,1,0,1,1,1,0,0,0,0,0,0,1,1,2485,2
"2486",3707,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,0,2486,1
"2487",3710,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,1,2487,1
"2488",3711,1,2.0775,0,0,0,0,0,0,0,1,0,0,0,0,1,2488,1
"2489",3713,1,1.0301,1,0,0,0,0,0,1,1,1,1,1,0,0,2489,3
"2490",3715,4,0.516023646,1,0,0,0,0,1,1,1,1,1,1,0,0,2490,3
"2491",3716,2,0.7762,1,1,1,1,1,1,1,1,1,1,0,1,1,2491,2
"2492",3717,1,0.9082,1,1,0,0,0,0,1,1,1,1,1,0,1,2492,4
"2493",3718,4,0.67011648,1,1,0,0,1,0,1,1,1,1,1,0,1,2493,4
"2494",3721,1,1.224,0,0,0,0,0,1,0,0,0,0,0,0,0,2494,1
"2495",3746,1,1.224,0,0,0,1,1,0,0,0,0,0,0,0,0,2495,5
"2496",3753,4,0.516023646,1,1,0,0,0,1,0,1,1,1,1,1,1,2496,4
"2497",3755,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1,2497,1
"2498",3756,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,1,2498,1
"2499",3758,4,0.516023646,1,0,0,1,1,1,1,1,1,1,1,1,1,2499,5
"2500",3761,1,1.224,1,1,0,1,1,0,0,0,0,0,0,1,1,2500,4
"2501",3763,1,1.224,0,0,0,1,0,0,0,0,0,0,0,0,1,2501,5
"2502",3766,2,0.7762,0,0,1,0,0,0,0,0,0,0,1,0,0,2502,2
"2503",3767,1,1.2667,0,0,0,0,0,1,1,1,0,1,1,0,0,2503,1
"2504",3769,4,1.099420602,0,0,0,0,1,0,0,0,0,0,0,0,1,2504,5
"2505",3773,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,1,2505,1
"2506",3776,2,1.1589,0,0,0,0,0,0,1,1,1,0,0,0,0,2506,1
"2507",3777,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,1,1,2507,1
"2508",3777,4,0.516023646,0,0,0,1,1,1,0,1,1,1,1,0,1,2508,5
"2509",3780,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0,2509,1
"2510",3785,1,1.224,1,0,0,0,0,0,1,1,1,1,1,1,0,2510,3
"2511",3788,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2511,1
"2512",3790,4,0.516023646,0,0,0,1,0,0,0,1,1,1,1,1,1,2512,5
"2513",3792,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,0,2513,1
"2514",3793,4,1.50493281,0,0,0,0,0,0,1,1,0,1,0,1,0,2514,1
"2515",3797,4,0.67011648,1,0,0,0,0,1,1,1,1,1,1,1,1,2515,3
"2516",3800,1,1.2667,0,0,0,0,0,0,1,1,0,1,1,0,1,2516,1
"2517",3805,4,0.805227583,0,0,0,0,0,0,1,0,1,1,0,0,0,2517,1
"2518",3819,4,0.516023646,0,0,1,0,0,1,0,1,0,1,0,0,1,2518,2
"2519",3821,1,0.9082,0,1,1,1,1,0,1,1,1,1,1,1,1,2519,2
"2520",3825,4,1.099420602,1,1,0,1,1,0,0,0,0,0,0,0,1,2520,4
"2521",3828,1,0.9082,1,0,0,0,0,0,1,1,0,1,0,0,0,2521,3
"2522",3829,4,0.805227583,0,0,0,0,0,1,0,1,0,1,1,0,1,2522,1
"2523",3837,4,0.67011648,0,0,0,0,0,0,0,0,0,1,1,0,0,2523,1
"2524",3839,1,1.224,1,0,0,0,0,1,1,1,1,1,1,1,1,2524,3
"2525",3843,4,1.50493281,0,0,0,0,0,0,0,0,0,1,0,1,0,2525,1
"2526",3846,4,0.805227583,0,0,0,0,0,0,1,0,1,1,1,1,1,2526,1
"2527",3850,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2527,1
"2528",3856,4,0.67011648,0,0,1,1,1,0,1,0,0,1,1,1,1,2528,2
"2529",3857,1,0.9082,0,0,1,1,1,0,1,1,1,1,1,0,1,2529,2
"2530",3858,1,0.9082,1,1,1,1,1,0,1,1,1,1,0,0,1,2530,2
"2531",3861,4,0.902367157,1,1,1,1,0,1,0,0,1,0,0,0,0,2531,2
"2532",3862,1,1.2667,0,0,0,0,0,0,1,1,0,1,0,1,1,2532,1
"2533",3867,1,1.224,0,1,0,1,0,1,0,0,0,0,0,0,0,2533,4
"2534",3868,1,0.9082,0,0,0,0,0,0,1,1,0,1,1,1,1,2534,1
"2535",3871,1,0.9082,1,0,0,0,0,1,0,1,1,1,0,0,0,2535,3
"2536",3871,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,1,2536,1
"2537",3872,1,1.2667,0,0,0,0,0,1,0,1,0,1,1,1,0,2537,1
"2538",3874,4,1.50493281,0,0,0,0,0,1,1,1,1,1,1,1,0,2538,1
"2539",3880,1,0.9082,0,1,0,0,0,0,0,1,0,0,1,1,1,2539,4
"2540",3881,1,1.224,0,0,1,1,1,0,0,0,0,0,0,1,1,2540,2
"2541",3883,1,0.5486,0,0,0,0,0,0,0,0,1,0,0,0,1,2541,1
"2542",3883,4,0.516023646,0,0,0,0,1,1,1,0,0,1,0,0,0,2542,5
"2543",3889,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,0,2543,1
"2544",3895,4,0.516023646,1,0,0,0,0,1,1,1,1,1,1,1,1,2544,3
"2545",3896,4,0.67011648,0,0,1,1,1,0,1,0,0,1,0,0,0,2545,2
"2546",3901,1,1.224,0,0,0,0,0,0,0,1,0,0,0,0,0,2546,1
"2547",3902,4,0.759526474,0,0,0,0,0,0,0,1,1,0,0,1,1,2547,1
"2548",3904,4,0.577361825,0,0,0,0,0,0,1,1,1,1,0,1,1,2548,1
"2549",3911,4,0.516023646,1,0,0,0,0,1,0,0,0,1,1,1,0,2549,3
"2550",3914,4,0.516023646,1,1,0,0,1,1,0,1,1,1,1,1,1,2550,4
"2551",3915,1,0.5486,0,0,0,0,0,0,0,0,0,1,0,0,0,2551,1
"2552",3915,4,1.50493281,0,0,0,0,0,0,0,1,0,1,0,0,1,2552,1
"2553",3917,2,0.7762,1,0,0,0,1,0,1,1,0,1,1,1,1,2553,5
"2554",3924,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1,2554,1
"2555",3927,1,0.9082,0,0,0,1,1,1,0,1,1,1,0,0,1,2555,5
"2556",3927,4,0.902367157,1,0,0,0,1,1,0,1,0,0,1,0,1,2556,5
"2557",3929,4,0.805227583,0,0,0,0,0,1,1,1,0,1,0,0,1,2557,1
"2558",3930,4,1.099420602,0,0,1,0,0,0,0,0,0,0,0,1,0,2558,2
"2559",3942,4,0.805227583,0,0,0,0,0,0,1,1,1,1,0,0,0,2559,1
"2560",3944,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,0,2560,1
"2561",3946,1,1.2667,0,0,0,0,0,0,0,0,0,0,0,0,0,2561,1
"2562",3948,4,0.67011648,1,0,0,1,0,0,1,1,0,1,0,0,1,2562,5
"2563",3949,4,0.805227583,0,0,0,0,0,1,1,1,0,1,0,0,0,2563,1
"2564",3951,1,1.224,0,1,1,1,1,0,0,0,0,0,0,1,0,2564,2
"2565",3955,1,0.9082,1,0,0,0,0,1,1,1,1,0,0,0,1,2565,3
"2566",3958,1,0.9082,1,1,1,0,1,1,1,1,0,1,1,0,1,2566,2
"2567",3964,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,0,2567,1
"2568",3966,4,0.516023646,1,1,1,1,1,1,1,1,0,1,1,1,1,2568,2
"2569",3967,2,0.7762,0,0,0,1,1,0,1,1,1,1,1,1,1,2569,5
"2570",3969,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2570,1
"2571",3972,2,1.6295,0,0,0,0,0,0,1,1,0,1,0,0,1,2571,1
"2572",3973,4,0.805227583,0,0,0,0,0,0,1,1,1,0,0,0,0,2572,1
"2573",3977,1,0.5486,0,0,0,0,0,0,0,0,0,0,1,0,0,2573,1
"2574",3979,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,0,2574,1
"2575",3980,1,0.9082,1,0,0,1,0,0,1,1,0,1,1,1,0,2575,5
"2576",3984,1,0.9082,1,1,1,1,1,0,1,1,1,1,1,1,1,2576,2
"2577",3986,1,1.2667,0,0,0,0,0,0,1,1,0,1,1,1,0,2577,1
"2578",3988,1,1.2667,0,0,0,0,0,1,0,1,0,1,1,0,0,2578,1
"2579",3988,4,0.902367157,0,0,0,0,1,0,0,0,0,0,0,0,1,2579,5
"2580",3989,4,0.516023646,0,0,0,0,0,0,0,1,1,1,1,0,1,2580,1
"2581",3991,4,1.50493281,0,0,0,0,0,0,1,1,1,1,0,0,1,2581,1
"2582",3992,2,1.6295,0,0,0,0,0,0,0,0,0,1,0,0,0,2582,1
"2583",3993,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,0,2583,1
"2584",3994,4,0.805227583,0,0,0,0,0,0,1,0,0,1,1,0,0,2584,1
"2585",3997,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,1,2585,1
"2586",3997,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,1,2586,1
"2587",3998,1,1.2667,0,0,0,0,0,0,0,0,0,1,1,0,0,2587,1
"2588",3999,1,0.9082,0,1,0,1,0,0,1,1,1,1,1,0,1,2588,4
"2589",4004,4,1.50493281,0,0,0,0,0,0,0,0,1,0,0,0,1,2589,1
"2590",4006,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0,2590,1
"2591",4009,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2591,1
"2592",4016,4,0.902367157,0,0,1,0,0,0,0,0,0,0,0,0,0,2592,2
"2593",4020,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1,2593,1
"2594",4024,4,0.577361825,0,0,0,0,0,1,0,0,0,0,1,0,0,2594,1
"2595",4025,4,0.516023646,1,0,0,0,0,1,0,1,1,1,0,1,0,2595,3
"2596",4026,4,0.516023646,1,1,1,0,1,0,1,1,1,1,1,1,1,2596,2
"2597",4027,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1,2597,1
"2598",4028,4,0.516023646,1,1,0,0,1,1,1,1,1,1,1,1,1,2598,4
"2599",4039,1,1.2667,0,0,0,0,0,0,0,1,0,1,0,0,0,2599,1
"2600",4039,4,0.902367157,0,0,1,1,1,0,0,0,0,0,0,1,0,2600,2
"2601",4040,4,0.516023646,1,0,0,1,1,1,0,0,0,1,1,1,1,2601,5
"2602",4042,1,0.5486,0,0,0,0,0,1,0,0,0,0,0,0,0,2602,1
"2603",4042,4,1.099420602,0,0,0,0,0,0,0,0,0,0,0,0,0,2603,1
"2604",4044,1,0.9082,1,0,0,0,1,1,1,1,1,1,1,1,1,2604,5
"2605",4044,4,0.516023646,0,0,0,0,1,0,1,1,1,1,0,1,1,2605,5
"2606",4045,1,1.2667,0,0,0,0,0,1,1,1,1,1,0,0,1,2606,1
"2607",4046,1,1.224,0,0,0,0,0,0,0,0,0,0,0,0,1,2607,1
"2608",4046,4,0.67011648,1,0,0,1,0,0,0,0,1,1,0,1,0,2608,5
"2609",4050,1,1.224,0,0,1,0,0,0,0,0,0,0,0,1,0,2609,2
"2610",4052,1,0.9082,1,1,1,0,0,1,1,1,1,1,1,1,1,2610,2
"2611",4052,4,0.516023646,1,1,0,1,1,0,0,0,0,1,1,0,0,2611,4
"2612",4053,1,1.224,0,0,0,0,0,1,1,1,1,0,0,0,1,2612,1
"2613",4054,4,0.67011648,0,1,0,1,0,0,0,0,1,0,0,1,0,2613,4
"2614",4055,4,1.50493281,0,0,0,0,0,0,1,1,0,1,1,0,1,2614,1
"2615",4065,4,0.577361825,0,0,0,0,0,1,1,1,0,1,0,0,1,2615,1
"2616",4066,4,0.516023646,1,1,0,1,1,1,1,1,1,1,1,0,1,2616,4
"2617",4071,4,0.577361825,0,0,0,0,0,0,0,0,1,1,0,0,1,2617,1
"2618",4073,4,1.099420602,0,0,1,1,0,0,0,0,0,0,0,0,1,2618,2
"2619",4074,4,0.516023646,1,0,0,0,0,0,1,1,1,1,1,1,0,2619,3
"2620",4083,4,0.805227583,0,0,0,0,0,1,1,1,0,1,0,0,0,2620,1
"2621",4087,4,0.516023646,0,0,0,0,1,1,1,1,1,1,1,0,0,2621,5
"2622",4089,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2622,1
"2623",4091,4,0.577361825,0,0,0,0,0,0,0,1,1,0,0,0,0,2623,1
"2624",4092,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,1,0,2624,1
"2625",4098,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2625,1
"2626",4099,4,1.099420602,0,0,1,0,0,0,0,0,0,0,0,0,0,2626,2
"2627",4102,4,0.902367157,0,0,0,0,0,0,0,1,0,0,0,0,0,2627,1
"2628",4103,4,0.902367157,0,1,1,0,0,0,0,0,0,0,0,1,1,2628,2
"2629",4104,4,0.902367157,1,1,1,1,1,0,0,0,0,0,0,0,0,2629,2
"2630",4108,4,0.902367157,1,0,0,0,0,0,0,0,0,0,0,0,0,2630,3
"2631",4109,4,1.50493281,0,0,0,0,0,0,1,1,1,1,0,0,0,2631,1
"2632",4111,4,0.805227583,0,0,0,0,0,0,0,0,0,1,0,0,0,2632,1
"2633",4112,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0,2633,1
"2634",4119,4,1.099420602,0,1,0,0,1,0,0,0,0,0,0,0,0,2634,4
"2635",4121,4,0.516023646,1,0,0,0,0,0,1,1,1,1,1,1,0,2635,3
"2636",4122,4,0.516023646,0,0,0,1,1,0,1,1,0,1,0,1,1,2636,5
"2637",4123,4,0.516023646,0,0,0,0,1,1,0,0,1,1,1,0,1,2637,5
"2638",4125,4,1.50493281,0,0,0,0,0,0,0,0,0,1,0,0,0,2638,1
"2639",4126,4,1.099420602,1,0,0,0,0,0,1,1,0,0,0,0,0,2639,3
"2640",4128,4,0.516023646,0,1,0,0,0,0,1,1,1,1,0,0,0,2640,4
"2641",4130,4,0.516023646,1,0,0,0,1,1,1,1,1,1,1,1,1,2641,5
"2642",4131,4,0.516023646,0,1,0,0,0,1,1,1,0,1,1,0,1,2642,4
"2643",4134,4,0.902367157,0,0,1,0,0,0,0,1,0,1,0,0,1,2643,2
"2644",4137,4,0.516023646,0,0,1,0,1,0,1,1,1,1,1,1,1,2644,2
"2645",4140,4,0.67011648,1,1,0,0,0,0,1,0,0,0,0,0,0,2645,4
"2646",4141,4,0.759526474,0,0,0,0,0,0,1,0,1,1,0,1,1,2646,1
"2647",4143,4,0.516023646,0,1,1,1,0,0,1,1,1,1,1,1,1,2647,2
"2648",4144,4,0.805227583,0,0,0,0,0,0,0,0,1,1,1,0,1,2648,1
"2649",4146,4,0.577361825,0,0,0,0,0,0,1,1,0,1,0,1,1,2649,1
"2650",4148,4,0.805227583,0,0,0,0,0,0,1,0,0,1,0,0,0,2650,1
"2651",4153,4,0.516023646,1,0,0,0,0,0,1,1,0,1,1,0,1,2651,3
"2652",4154,4,0.805227583,0,0,0,0,0,1,1,1,1,1,0,0,1,2652,1
"2653",4159,4,0.902367157,0,1,1,0,0,0,0,0,0,0,0,0,1,2653,2
"2654",4160,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,1,1,2654,1
"2655",4163,4,0.67011648,0,0,1,0,1,0,0,1,0,1,1,1,1,2655,2
"2656",4164,4,0.516023646,1,0,0,0,1,0,1,1,1,1,1,1,1,2656,5
"2657",4165,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0,2657,1
"2658",4170,4,0.67011648,0,1,0,0,1,1,1,1,1,1,1,0,0,2658,4
"2659",4171,4,0.805227583,0,0,0,0,0,0,1,1,1,1,1,0,1,2659,1
"2660",4175,4,0.902367157,0,0,0,0,0,1,0,0,0,0,0,0,0,2660,1
"2661",4176,4,1.099420602,0,0,1,0,0,0,0,0,0,0,0,1,1,2661,2
"2662",4178,4,0.902367157,0,0,0,0,0,0,0,0,0,0,0,0,0,2662,1
"2663",4179,4,0.516023646,0,0,0,0,0,1,0,1,1,1,1,1,0,2663,1
"2664",4180,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0,2664,1
"2665",4182,4,0.516023646,0,0,1,1,1,0,1,1,1,1,0,1,0,2665,2
"2666",4187,4,0.759526474,0,0,0,0,0,0,0,1,0,0,0,0,0,2666,1
"2667",4189,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1,2667,1
"2668",4192,4,0.516023646,1,0,0,1,1,1,1,1,1,0,0,1,0,2668,5
"2669",4200,4,1.50493281,0,0,0,0,0,0,1,1,0,0,0,1,0,2669,1
"2670",4201,4,0.516023646,0,0,0,0,1,0,1,0,0,1,0,0,1,2670,5
"2671",4202,4,0.516023646,1,0,0,0,0,1,1,0,1,1,1,1,0,2671,3
"2672",4203,4,0.67011648,0,0,0,0,1,1,1,1,1,1,1,0,1,2672,5
"2673",4204,4,0.902367157,0,0,0,0,1,0,0,0,0,0,0,1,1,2673,5
"2674",4207,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,1,2674,1
"2675",4208,4,0.67011648,1,0,1,0,0,1,0,0,0,0,1,0,0,2675,2
"2676",4209,4,0.902367157,1,0,0,0,0,1,1,1,0,1,0,0,0,2676,3
"2677",4211,4,1.50493281,0,0,0,0,0,0,0,0,0,1,0,1,0,2677,1
"2678",4213,4,1.50493281,0,0,0,0,0,0,1,1,1,1,0,0,1,2678,1
"2679",4215,4,0.516023646,1,0,0,0,1,0,0,1,0,0,0,0,0,2679,5
"2680",4219,4,0.67011648,0,0,0,0,1,0,1,1,1,0,0,0,0,2680,5
"2681",4220,4,1.099420602,0,0,0,0,0,0,0,0,0,0,0,1,1,2681,1
"2682",4221,4,0.902367157,1,0,1,0,0,0,0,0,0,0,0,0,0,2682,2
"2683",4223,4,0.67011648,1,0,0,0,0,1,1,1,1,1,0,0,1,2683,3
"2684",4225,4,1.50493281,0,0,0,0,0,0,1,1,0,1,0,0,1,2684,1
"2685",4230,4,0.67011648,0,0,0,0,0,0,0,1,0,1,1,0,1,2685,1
